time,vwap
2020-04-28 12:50,172.5156
2020-04-28 12:49,172.5192
2020-04-28 12:48,172.5211
2020-04-28 12:47,172.5230
2020-04-28 12:46,172.5265
2020-04-28 12:45,172.5304
2020-04-28 12:44,172.5333
2020-04-28 12:43,172.5357
2020-04-28 12:42,172.5394
2020-04-28 12:41,172.5426
2020-04-28 12:40,172.5460
2020-04-28 12:39,172.5491
2020-04-28 12:38,172.5527
2020-04-28 12:37,172.5573
2020-04-28 12:36,172.5616
2020-04-28 12:35,172.5665
2020-04-28 12:34,172.5719
2020-04-28 12:33,172.5767
2020-04-28 12:32,172.5840
2020-04-28 12:31,172.5873
2020-04-28 12:30,172.5919
2020-04-28 12:29,172.5959
2020-04-28 12:28,172.6003
2020-04-28 12:27,172.6049
2020-04-28 12:26,172.6121
2020-04-28 12:25,172.6185
2020-04-28 12:24,172.6229
2020-04-28 12:23,172.6294
2020-04-28 12:22,172.6370
2020-04-28 12:21,172.6439
2020-04-28 12:20,172.6509
2020-04-28 12:19,172.6577
2020-04-28 12:18,172.6711
2020-04-28 12:17,172.6851
2020-04-28 12:16,172.6940
2020-04-28 12:15,172.7133
2020-04-28 12:14,172.7194
2020-04-28 12:13,172.7247
2020-04-28 12:12,172.7320
2020-04-28 12:11,172.7386
2020-04-28 12:10,172.7463
2020-04-28 12:09,172.7515
2020-04-28 12:08,172.7560
2020-04-28 12:07,172.7624
2020-04-28 12:06,172.7681
2020-04-28 12:05,172.7742
2020-04-28 12:04,172.7791
2020-04-28 12:03,172.7859
2020-04-28 12:02,172.7954
2020-04-28 12:01,172.8037
2020-04-28 12:00,172.8094
2020-04-28 11:59,172.8126
2020-04-28 11:58,172.8164
2020-04-28 11:57,172.8222
2020-04-28 11:56,172.8272
2020-04-28 11:55,172.8326
2020-04-28 11:54,172.8384
2020-04-28 11:53,172.8430
2020-04-28 11:52,172.8477
2020-04-28 11:51,172.8604
2020-04-28 11:50,172.8676
2020-04-28 11:49,172.8711
2020-04-28 11:48,172.8767
2020-04-28 11:47,172.8800
2020-04-28 11:46,172.8847
2020-04-28 11:45,172.8892
2020-04-28 11:44,172.8956
2020-04-28 11:43,172.9033
2020-04-28 11:42,172.9083
2020-04-28 11:41,172.9112
2020-04-28 11:40,172.9156
2020-04-28 11:39,172.9234
2020-04-28 11:38,172.9295
2020-04-28 11:37,172.9352
2020-04-28 11:36,172.9403
2020-04-28 11:35,172.9479
2020-04-28 11:34,172.9513
2020-04-28 11:33,172.9601
2020-04-28 11:32,172.9644
2020-04-28 11:31,172.9682
2020-04-28 11:30,172.9755
2020-04-28 11:29,172.9867
2020-04-28 11:28,172.9933
2020-04-28 11:27,173.0036
2020-04-28 11:26,173.0148
2020-04-28 11:25,173.0253
2020-04-28 11:24,173.0350
2020-04-28 11:23,173.0451
2020-04-28 11:22,173.0539
2020-04-28 11:21,173.0684
2020-04-28 11:20,173.0862
2020-04-28 11:19,173.0946
2020-04-28 11:18,173.1323
2020-04-28 11:17,173.1509
2020-04-28 11:16,173.1662
2020-04-28 11:15,173.1741
2020-04-28 11:14,173.1910
2020-04-28 11:13,173.2067
2020-04-28 11:12,173.2239
2020-04-28 11:11,173.2380
2020-04-28 11:10,173.2535
2020-04-28 11:09,173.2683
2020-04-28 11:08,173.2835
2020-04-28 11:07,173.3034
2020-04-28 11:06,173.3287
2020-04-28 11:05,173.3482
2020-04-28 11:04,173.3618
2020-04-28 11:03,173.3720
2020-04-28 11:02,173.3921
2020-04-28 11:01,173.4129
2020-04-28 11:00,173.4358
2020-04-28 10:59,173.4633
2020-04-28 10:58,173.5195
2020-04-28 10:57,173.5447
2020-04-28 10:56,173.5815
2020-04-28 10:55,173.6103
2020-04-28 10:54,173.6441
2020-04-28 10:53,173.6521
2020-04-28 10:52,173.6611
2020-04-28 10:51,173.6699
2020-04-28 10:50,173.6783
2020-04-28 10:49,173.6896
2020-04-28 10:48,173.7026
2020-04-28 10:47,173.7164
2020-04-28 10:46,173.7335
2020-04-28 10:45,173.7489
2020-04-28 10:44,173.7659
2020-04-28 10:43,173.7769
2020-04-28 10:42,173.7831
2020-04-28 10:41,173.7958
2020-04-28 10:40,173.8091
2020-04-28 10:39,173.8186
2020-04-28 10:38,173.8279
2020-04-28 10:37,173.8345
2020-04-28 10:36,173.8432
2020-04-28 10:35,173.8561
2020-04-28 10:34,173.8689
2020-04-28 10:33,173.8799
2020-04-28 10:32,173.8989
2020-04-28 10:31,173.9144
2020-04-28 10:30,173.9310
2020-04-28 10:29,173.9537
2020-04-28 10:28,173.9782
2020-04-28 10:27,174.0045
2020-04-28 10:26,174.0375
2020-04-28 10:25,174.0815
2020-04-28 10:24,174.1205
2020-04-28 10:23,174.1717
2020-04-28 10:22,174.2513
2020-04-28 10:21,174.3036
2020-04-28 10:20,174.3302
2020-04-28 10:19,174.3784
2020-04-28 10:18,174.3953
2020-04-28 10:17,174.4092
2020-04-28 10:16,174.4227
2020-04-28 10:15,174.4514
2020-04-28 10:14,174.4635
2020-04-28 10:13,174.4724
2020-04-28 10:12,174.4801
2020-04-28 10:11,174.4881
2020-04-28 10:10,174.4953
2020-04-28 10:09,174.5063
2020-04-28 10:08,174.5287
2020-04-28 10:07,174.5505
2020-04-28 10:06,174.5637
2020-04-28 10:05,174.5743
2020-04-28 10:04,174.5871
2020-04-28 10:03,174.6003
2020-04-28 10:02,174.6174
2020-04-28 10:01,174.6437
2020-04-28 10:00,174.6639
2020-04-28 09:59,174.6789
2020-04-28 09:58,174.7076
2020-04-28 09:57,174.7187
2020-04-28 09:56,174.7233
2020-04-28 09:55,174.7296
2020-04-28 09:54,174.7347
2020-04-28 09:53,174.7361
2020-04-28 09:52,174.7370
2020-04-28 09:51,174.7381
2020-04-28 09:50,174.7400
2020-04-28 09:49,174.7414
2020-04-28 09:48,174.7427
2020-04-28 09:47,174.7444
2020-04-28 09:46,174.7395
2020-04-28 09:45,174.7283
2020-04-28 09:44,174.7232
2020-04-28 09:43,174.7200
2020-04-28 09:42,174.7142
2020-04-28 09:41,174.7068
2020-04-28 09:40,174.7059
2020-04-28 09:39,174.7213
2020-04-28 09:38,174.7525
2020-04-28 09:37,174.7859
2020-04-28 09:36,174.7992
2020-04-28 09:35,174.7978
2020-04-28 09:34,174.7892
2020-04-28 09:33,174.7924
2020-04-28 09:32,174.8432
2020-04-28 09:31,174.9341
